item_0,item_1,time_cost
[False],"[[2, 2048, 97, 97]]",0.05581784248352051
[False],"[[2, 512, 97, 97]]",7.343292236328125e-05
[False],"[[1], [1], [1], [1]]",4.863739013671875e-05
[False],"[[11408], [11408], [11408], [11408]]",2.9087066650390625e-05
[False],"[[22816], [22816]]",2.4080276489257812e-05
[-1],"[[22816], [22816], [22816], [22816]]",0.011293411254882812
[False],"[[2852], [2852], [2852], [2852]]",2.6226043701171875e-05
[False],"[[5704], [5704]]",2.4080276489257812e-05
[-1],"[[5704], [5704], [5704], [5704]]",2.4557113647460938e-05
[False],"[[713], [713], [713], [713]]",1.8835067749023438e-05
[False],"[[1426], [1426]]",1.7404556274414062e-05
[-1],"[[1426], [1426], [1426], [1426]]",1.8596649169921875e-05
[False],"[[192], [192], [192], [192]]",1.8358230590820312e-05
[False],"[[384], [384]]",1.6450881958007812e-05
[-1],"[[384], [384], [384], [384]]",1.7881393432617188e-05
[False],"[[48], [48], [48], [48]]",1.6927719116210938e-05
[False],"[[96], [96]]",1.621246337890625e-05
[-1],"[[96], [96], [96], [96]]",1.7881393432617188e-05
[False],"[[1], [1]]",1.5497207641601562e-05
[False],"[[15213], [15213]]",2.09808349609375e-05
[False],"[[45, 1], [45, 1], [45, 1], [45, 1]]",1.7642974853515625e-05
[False],"[[3], [3]]",2.1219253540039062e-05
[False],"[[8349], [8349]]",1.7881393432617188e-05
[False],"[[45, 3], [45, 3], [45, 3], [45, 3]]",1.7642974853515625e-05
[0],"[[15213, 4], [15213, 4]]",2.9087066650390625e-05
[0],"[[15213], [15213]]",2.574920654296875e-05
[False],"[[18], [18]]",2.384185791015625e-05
[False],"[[21], [21]]",2.0265579223632812e-05
[False],"[[12288], [12288], [12288], [12288]]",2.7179718017578125e-05
[False],"[[24576], [24576]]",2.5987625122070312e-05
[-1],"[[24576], [24576], [24576], [24576]]",3.0279159545898438e-05
[False],"[[3072], [3072], [3072], [3072]]",2.4080276489257812e-05
[False],"[[6144], [6144]]",2.2172927856445312e-05
[-1],"[[6144], [6144], [6144], [6144]]",3.266334533691406e-05
[False],"[[768], [768], [768], [768]]",2.3365020751953125e-05
[False],"[[1536], [1536]]",2.1696090698242188e-05
[-1],"[[1536], [1536], [1536], [1536]]",2.3603439331054688e-05
[False],"[[8], [8]]",2.0503997802734375e-05
[False],"[[10539], [10539]]",2.47955322265625e-05
[False],"[[45, 8], [45, 8], [45, 8], [45, 8]]",2.2649765014648438e-05
[False],"[[6], [6]]",2.0742416381835938e-05
[False],"[[16368], [16368]]",2.4557113647460938e-05
[False],"[[45, 6], [45, 6], [45, 6], [45, 6]]",2.4318695068359375e-05
[0],"[[16368, 4], [16368, 4]]",2.8848648071289062e-05
[0],"[[16368], [16368]]",2.5510787963867188e-05
[False],"[[33], [33]]",2.288818359375e-05
[False],"[[54], [54]]",2.0503997802734375e-05
[False],"[[27], [27]]",1.9788742065429688e-05
[False],"[[7904], [7904], [7904], [7904]]",2.5987625122070312e-05
[False],"[[15808], [15808]]",2.5510787963867188e-05
[-1],"[[15808], [15808], [15808], [15808]]",2.9802322387695312e-05
[False],"[[1976], [1976], [1976], [1976]]",2.3603439331054688e-05
[False],"[[3952], [3952]]",2.1696090698242188e-05
[-1],"[[3952], [3952], [3952], [3952]]",2.4557113647460938e-05
[False],"[[494], [494], [494], [494]]",2.2649765014648438e-05
[False],"[[988], [988]]",2.0742416381835938e-05
[-1],"[[988], [988], [988], [988]]",2.288818359375e-05
[False],"[[130], [130], [130], [130]]",2.1457672119140625e-05
[False],"[[260], [260]]",2.002716064453125e-05
[-1],"[[260], [260], [260], [260]]",2.193450927734375e-05
[False],"[[35], [35], [35], [35]]",2.2411346435546875e-05
[False],"[[70], [70]]",1.9788742065429688e-05
[-1],"[[70], [70], [70], [70]]",2.2172927856445312e-05
[False],"[[9], [9]]",2.002716064453125e-05
[False],"[[9980], [9980]]",2.3603439331054688e-05
[False],"[[45, 9], [45, 9], [45, 9], [45, 9]]",2.384185791015625e-05
[False],"[[10140], [10140]]",2.288818359375e-05
[0],"[[10539, 4], [10539, 4]]",2.8371810913085938e-05
[0],"[[10539], [10539]]",2.384185791015625e-05
[False],"[[43], [43]]",2.0503997802734375e-05
[False],"[[25], [25]]",3.123283386230469e-05
[False],"[[11520], [11520], [11520], [11520]]",2.5987625122070312e-05
[False],"[[23040], [23040]]",2.6464462280273438e-05
[-1],"[[23040], [23040], [23040], [23040]]",2.956390380859375e-05
[False],"[[2880], [2880], [2880], [2880]]",2.4557113647460938e-05
[False],"[[5760], [5760]]",2.2172927856445312e-05
[-1],"[[5760], [5760], [5760], [5760]]",2.5272369384765625e-05
[False],"[[720], [720], [720], [720]]",2.288818359375e-05
[False],"[[1440], [1440]]",2.0503997802734375e-05
[-1],"[[1440], [1440], [1440], [1440]]",2.3126602172851562e-05
[False],"[[180], [180], [180], [180]]",2.2411346435546875e-05
[False],"[[360], [360]]",2.0742416381835938e-05
[-1],"[[360], [360], [360], [360]]",2.3126602172851562e-05
[False],"[[45], [45], [45], [45]]",2.09808349609375e-05
[False],"[[90], [90]]",2.002716064453125e-05
[-1],"[[90], [90], [90], [90]]",2.2411346435546875e-05
[False],"[[12], [12]]",2.09808349609375e-05
[False],"[[15345], [15345]]",2.4080276489257812e-05
[False],"[[45, 12], [45, 12], [45, 12], [45, 12]]",1.7881393432617188e-05
[False],"[[5], [5]]",1.5974044799804688e-05
[False],"[[11085], [11085]]",1.9788742065429688e-05
[False],"[[45, 5], [45, 5], [45, 5], [45, 5]]",1.71661376953125e-05
[0],"[[15345, 4], [15345, 4]]",2.8848648071289062e-05
[0],"[[15345], [15345]]",2.4318695068359375e-05
[False],"[[76], [76]]",2.2172927856445312e-05
[False],"[[50], [50]]",2.002716064453125e-05
[False],"[[9408], [9408], [9408], [9408]]",2.5272369384765625e-05
[False],"[[18816], [18816]]",2.5033950805664062e-05
[-1],"[[18816], [18816], [18816], [18816]]",2.9087066650390625e-05
[False],"[[2352], [2352], [2352], [2352]]",2.384185791015625e-05
[False],"[[4704], [4704]]",2.288818359375e-05
[-1],"[[4704], [4704], [4704], [4704]]",2.5510787963867188e-05
[False],"[[588], [588], [588], [588]]",2.1696090698242188e-05
[False],"[[1176], [1176]]",2.0503997802734375e-05
[-1],"[[1176], [1176], [1176], [1176]]",2.3603439331054688e-05
[False],"[[154], [154], [154], [154]]",2.0503997802734375e-05
[False],"[[308], [308]]",2.0265579223632812e-05
[-1],"[[308], [308], [308], [308]]",2.3603439331054688e-05
[False],"[[42], [42], [42], [42]]",2.0503997802734375e-05
[False],"[[84], [84]]",2.0742416381835938e-05
[-1],"[[84], [84], [84], [84]]",2.2411346435546875e-05
[False],"[[10311], [10311]]",2.2411346435546875e-05
[False],"[[45, 25], [45, 25], [45, 25], [45, 25]]",2.384185791015625e-05
[False],"[[4], [4]]",2.0742416381835938e-05
[False],"[[12544], [12544]]",1.8596649169921875e-05
[False],"[[45, 4], [45, 4], [45, 4], [45, 4]]",1.7642974853515625e-05
[0],"[[12544, 4], [12544, 4]]",2.8133392333984375e-05
[0],"[[12544], [12544]]",2.4080276489257812e-05
[False],"[[144], [144]]",2.1219253540039062e-05
[False],"[[28], [28]]",1.9550323486328125e-05
[False],"[[15], [15]]",2.002716064453125e-05
[False],"[[26], [26]]",1.9311904907226562e-05
[0],[[30]],2.4557113647460938e-05
[False],"[[15], [15], [15], [15]]",2.1696090698242188e-05
[False],"[[1632], [1632], [1632], [1632]]",2.1457672119140625e-05
[False],"[[10], [10], [10], [10]]",2.09808349609375e-05
[0],"[[24480], [24480]]",2.7179718017578125e-05
[0],"[[24480, 4], [24480, 4]]",2.9802322387695312e-05
[False],"[[9], [9], [9], [9]]",2.288818359375e-05
[False],"[[7], [7], [7], [7]]",2.1219253540039062e-05
[False],"[[1092], [1092], [1092], [1092]]",2.09808349609375e-05
[False],"[[16], [16], [16], [16]]",2.1219253540039062e-05
[0],"[[16380], [16380]]",2.384185791015625e-05
[0],"[[16380, 4], [16380, 4]]",2.8371810913085938e-05
[False],"[[23], [23], [23], [23]]",2.2172927856445312e-05
[False],"[[20], [20], [20], [20]]",2.1219253540039062e-05
[False],"[[1260], [1260], [1260], [1260]]",2.09808349609375e-05
[False],"[[59], [59], [59], [59]]",2.0503997802734375e-05
[0],"[[18900], [18900]]",2.5033950805664062e-05
[0],"[[18900, 4], [18900, 4]]",3.62396240234375e-05
[False],"[[17], [17], [17], [17]]",2.2649765014648438e-05
[False],"[[1770], [1770], [1770], [1770]]",2.1696090698242188e-05
[False],"[[46], [46], [46], [46]]",2.0742416381835938e-05
[0],"[[26550], [26550]]",2.6226043701171875e-05
[0],"[[26550, 4], [26550, 4]]",2.7418136596679688e-05
[False],"[[13], [13], [13], [13]]",2.2172927856445312e-05
[False],"[[12], [12], [12], [12]]",2.09808349609375e-05
[False],"[[1050], [1050], [1050], [1050]]",2.1696090698242188e-05
[False],"[[53], [53], [53], [53]]",2.0742416381835938e-05
[0],"[[15750], [15750]]",2.4318695068359375e-05
[0],"[[15750, 4], [15750, 4]]",2.7894973754882812e-05
[False],"[[14], [14], [14], [14]]",2.2411346435546875e-05
[0],"[[3, 224, 224], [3, 224, 224], [3, 224, 224], [3, 224, 224]]",3.814697265625e-05
[False],"[[2, 2048, 97, 97]]",9.679794311523438e-05
[False],"[[2, 512, 97, 97]]",9.512901306152344e-05
[False],"[[6], [6], [6], [6], [6], [6]]",4.124641418457031e-05
[False],"[[6, 6], [6, 6], [6, 6], [6, 6], [6, 6], [6, 6]]",2.09808349609375e-05
[False],"[[6, 6, 6]]",2.09808349609375e-05
[False],[[1]],1.7881393432617188e-05
[False],"[[1, 1]]",1.621246337890625e-05
[False],"[[1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1]]",2.0742416381835938e-05
[False],"[[3], [3], [3]]",1.71661376953125e-05
[False],"[[3, 3]]",1.8358230590820312e-05
[False],"[[1, 3, 3], [1, 3, 3], [1, 3, 3], [1, 3, 3], [1, 3, 3], [1, 3, 3]]",1.7881393432617188e-05
[False],"[[5], [5], [5], [5], [5]]",1.7404556274414062e-05
[False],"[[5, 5]]",1.71661376953125e-05
[False],"[[1, 5, 5], [1, 5, 5], [1, 5, 5], [1, 5, 5], [1, 5, 5], [1, 5, 5]]",1.8835067749023438e-05
[False],"[[6, 6]]",1.7881393432617188e-05
[False],"[[1, 6, 6], [1, 6, 6], [1, 6, 6], [1, 6, 6], [1, 6, 6], [1, 6, 6]]",1.8358230590820312e-05
